# File Name: RAWCHECK.txt
# File Size: 3169983     
# File Date: 03/30/2021 19:33:21
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: http://resources.AionianBible.org
# File Copyright: Creative Commons Attribution No Derivative Works 4.0, 2018-2021
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: http://www.AionianBible.org/Publisher
# Publisher Mission: http://www.AionianBible.org/Preface
# Publisher Website: http://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	RAWFIX	TEXT	ORIGINAL
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	016	027	MODIFY	ܥܬܝܕ ܗܘ ܓܝܪ ܒܪܗ ܕܐܢܫܐ ܕܢܐܬܐ ܒܬܫܒܘܚܬܐ ܕܐܒܘܗܝ ܥܡ ܡܠܐܟܘܗܝ ܩܕܝܫܐ ܘܗܝܕܝܢ ܢܦܪܘܥ ܠܐܢܫ ܐܢܫ ܐܝܟ ܥܒܕܘܗܝ	ܥܬܝܕ ܗܘ ܓܝܪ ܒܪܗ ܕܐܢܫܐ ܕܢܐܬܐ ܒܬܫܒܘܚܬܐ ܕܐܒܘܗܝ ܥܡ ܡܠܐܟܘܗܝ ܩܕܝܫܐ ܘܗܝܕܝܢ ܢܦܪܘܥ ܠܐܢܫ ܐܢܫ ܐܝܟ ܥܒܕܘܗܝ  28 ܐܡܝܢ ܐܡܪ ܐܢܐ ܠܟܘܢ ܕܐܝܬ ܐܢܫܐ ܕܩܝܡܝܢ ܬܢܢ ܕܠܐ ܢܛܥܡܘܢ ܡܘܬܐ ܥܕܡܐ ܕܢܚܙܘܢ ܠܒܪܗ ܕܐܢܫܐ ܕܐܬܐ ܒܡܠܟܘܬܗ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	016	028	ADD	ܐܡܝܢ ܐܡܪ ܐܢܐ ܠܟܘܢ ܕܐܝܬ ܐܢܫܐ ܕܩܝܡܝܢ ܬܢܢ ܕܠܐ ܢܛܥܡܘܢ ܡܘܬܐ ܥܕܡܐ ܕܢܚܙܘܢ ܠܒܪܗ ܕܐܢܫܐ ܕܐܬܐ ܒܡܠܟܘܬܗ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	017	026	MODIFY	ܐܡܪ ܠܗ ܫܡܥܘܢ ܡܢ ܢܘܟܪܝܐ ܐܡܪ ܠܗ ܝܫܘܥ ܡܕܝܢ ܒܢܝ ܚܐܪܐ ܐܢܘܢ ܒܢܝܐ	ܐܡܪ ܠܗ ܫܡܥܘܢ ܡܢ ܢܘܟܪܝܐ ܐܡܪ ܠܗ ܝܫܘܥ ܡܕܝܢ ܒܢܝ ܚܐܪܐ ܐܢܘܢ ܒܢܝܐ  27 ܕܠܐ ܕܝܢ ܢܟܫܠ ܐܢܘܢ ܙܠ ܠܝܡܐ ܘܐܪܡܐ ܒܠܘܥܐ ܘܢܘܢܐ ܩܕܡܝܐ ܕܤܠܩ ܦܬܚ ܦܘܡܗ ܘܬܫܟܚ ܐܤܬܪܐ ܗܝ ܤܒ ܘܗܒ ܚܠܦܝ ܘܚܠܦܝܟ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	017	027	ADD	ܕܠܐ ܕܝܢ ܢܟܫܠ ܐܢܘܢ ܙܠ ܠܝܡܐ ܘܐܪܡܐ ܒܠܘܥܐ ܘܢܘܢܐ ܩܕܡܝܐ ܕܤܠܩ ܦܬܚ ܦܘܡܗ ܘܬܫܟܚ ܐܤܬܪܐ ܗܝ ܤܒ ܘܗܒ ܚܠܦܝ ܘܚܠܦܝܟ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	018	034	MODIFY	ܘܪܓܙ ܡܪܗ ܘܐܫܠܡܗ ܠܡܢܓܕܢܐ ܥܕܡܐ ܕܢܦܪܘܥ ܟܠ ܡܕܡ ܕܚܝܒ ܠܗ	ܘܪܓܙ ܡܪܗ ܘܐܫܠܡܗ ܠܡܢܓܕܢܐ ܥܕܡܐ ܕܢܦܪܘܥ ܟܠ ܡܕܡ ܕܚܝܒ ܠܗ  35 ܗܟܢܐ ܢܥܒܕ ܠܟܘܢ ܐܒܝ ܕܒܫܡܝܐ ܐܠܐ ܬܫܒܩܘܢ ܐܢܫ ܠܐܚܘܗܝ ܡܢ ܠܒܟܘܢ ܤܟܠܘܬܗ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	018	035	ADD	ܗܟܢܐ ܢܥܒܕ ܠܟܘܢ ܐܒܝ ܕܒܫܡܝܐ ܐܠܐ ܬܫܒܩܘܢ ܐܢܫ ܠܐܚܘܗܝ ܡܢ ܠܒܟܘܢ ܤܟܠܘܬܗ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	019	029	MODIFY	ܘܟܠܢܫ ܕܫܒܩ ܒܬܐ ܐܘ ܐܚܐ ܐܘ ܐܚܘܬܐ ܐܘ ܐܒܐ ܐܘ ܐܡܐ ܐܘ ܐܢܬܬܐ ܐܘ ܒܢܝܐ ܐܘ ܩܘܪܝܐ ܡܛܠ ܫܡܝ ܚܕ ܒܡܐܐ ܢܩܒܠ ܘܚܝܐ ܕܠܥܠܡ ܢܐܪܬ	ܘܟܠܢܫ ܕܫܒܩ ܒܬܐ ܐܘ ܐܚܐ ܐܘ ܐܚܘܬܐ ܐܘ ܐܒܐ ܐܘ ܐܡܐ ܐܘ ܐܢܬܬܐ ܐܘ ܒܢܝܐ ܐܘ ܩܘܪܝܐ ܡܛܠ ܫܡܝ ܚܕ ܒܡܐܐ ܢܩܒܠ ܘܚܝܐ ܕܠܥܠܡ ܢܐܪܬ  30 ܤܓܝܐܐ ܕܝܢ ܩܕܡܝܐ ܕܢܗܘܘܢ ܐܚܪܝܐ ܘܐܚܪܝܐ ܩܕܡܝܐ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	019	030	ADD	ܤܓܝܐܐ ܕܝܢ ܩܕܡܝܐ ܕܢܗܘܘܢ ܐܚܪܝܐ ܘܐܚܪܝܐ ܩܕܡܝܐ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	020	033	MODIFY	ܐܡܪܝܢ ܠܗ ܡܪܢ ܕܢܬܦܬܚܢ ܥܝܢܝܢ	ܐܡܪܝܢ ܠܗ ܡܪܢ ܕܢܬܦܬܚܢ ܥܝܢܝܢ  34 ܘܐܬܪܚܡ ܥܠܝܗܘܢ ܝܫܘܥ ܘܩܪܒ ܠܥܝܢܝܗܘܢ ܘܒܪ ܫܥܬܗ ܐܬܦܬܚ ܥܝܢܝܗܘܢ ܘܐܙܠܘ ܒܬܪܗ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	020	034	ADD	ܘܐܬܪܚܡ ܥܠܝܗܘܢ ܝܫܘܥ ܘܩܪܒ ܠܥܝܢܝܗܘܢ ܘܒܪ ܫܥܬܗ ܐܬܦܬܚ ܥܝܢܝܗܘܢ ܘܐܙܠܘ ܒܬܪܗ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	021	045	MODIFY	ܘܟܕ ܫܡܥܘ ܪܒܝ ܟܗܢܐ ܘܦܪܝܫܐ ܡܬܠܘܗܝ ܝܕܥܘ ܕܥܠܝܗܘܢ ܐܡܪ	ܘܟܕ ܫܡܥܘ ܪܒܝ ܟܗܢܐ ܘܦܪܝܫܐ ܡܬܠܘܗܝ ܝܕܥܘ ܕܥܠܝܗܘܢ ܐܡܪ  46 ܘܒܥܘ ܠܡܐܚܕܗ ܘܕܚܠܘ ܡܢ ܟܢܫܐ ܡܛܠ ܕܐܝܟ ܕܠܢܒܝܐ ܐܚܝܕܝܢ ܗܘܘ ܠܗ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	021	046	ADD	ܘܒܥܘ ܠܡܐܚܕܗ ܘܕܚܠܘ ܡܢ ܟܢܫܐ ܡܛܠ ܕܐܝܟ ܕܠܢܒܝܐ ܐܚܝܕܝܢ ܗܘܘ ܠܗ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	022	045	MODIFY	ܐܢ ܗܟܝܠ ܕܘܝܕ ܩܪܐ ܠܗ ܡܪܝܐ ܐܝܟܢܐ ܒܪܗ ܗܘ	ܐܢ ܗܟܝܠ ܕܘܝܕ ܩܪܐ ܠܗ ܡܪܝܐ ܐܝܟܢܐ ܒܪܗ ܗܘ  46 ܘܠܐ ܐܢܫ ܐܫܟܚ ܕܢܬܠ ܠܗ ܦܬܓܡܐ ܘܠܐ ܐܢܫ ܐܡܪܚ ܬܘܒ ܡܢ ܗܘ ܝܘܡܐ ܠܡܫܐܠܘܬܗ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	022	046	ADD	ܘܠܐ ܐܢܫ ܐܫܟܚ ܕܢܬܠ ܠܗ ܦܬܓܡܐ ܘܠܐ ܐܢܫ ܐܡܪܚ ܬܘܒ ܡܢ ܗܘ ܝܘܡܐ ܠܡܫܐܠܘܬܗ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	023	038	MODIFY	ܗܐ ܡܫܬܒܩ ܠܟܘܢ ܒܝܬܟܘܢ ܚܪܒܐ	ܗܐ ܡܫܬܒܩ ܠܟܘܢ ܒܝܬܟܘܢ ܚܪܒܐ  39 ܐܡܪܢܐ ܠܟܘܢ ܓܝܪ ܕܠܐ ܬܚܙܘܢܢܝ ܡܢ ܗܫܐ ܥܕܡܐ ܕܬܐܡܪܘܢ ܒܪܝܟ ܗܘ ܕܐܬܐ ܒܫܡܗ ܕܡܪܝܐ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	023	039	ADD	ܐܡܪܢܐ ܠܟܘܢ ܓܝܪ ܕܠܐ ܬܚܙܘܢܢܝ ܡܢ ܗܫܐ ܥܕܡܐ ܕܬܐܡܪܘܢ ܒܪܝܟ ܗܘ ܕܐܬܐ ܒܫܡܗ ܕܡܪܝܐ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	024	050	MODIFY	ܢܐܬܐ ܡܪܗ ܕܥܒܕܐ ܗܘ ܒܝܘܡܐ ܕܠܐ ܤܒܪ ܘܒܫܥܬܐ ܕܠܐ ܝܕܥ	ܢܐܬܐ ܡܪܗ ܕܥܒܕܐ ܗܘ ܒܝܘܡܐ ܕܠܐ ܤܒܪ ܘܒܫܥܬܐ ܕܠܐ ܝܕܥ  51 ܘܢܦܠܓܝܘܗܝ ܘܢܤܝܡ ܡܢܬܗ ܥܡ ܢܤܒܝ ܒܐܦܐ ܬܡܢ ܢܗܘܐ ܒܟܝܐ ܘܚܘܪܩ ܫܢܐ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	024	051	ADD	ܘܢܦܠܓܝܘܗܝ ܘܢܤܝܡ ܡܢܬܗ ܥܡ ܢܤܒܝ ܒܐܦܐ ܬܡܢ ܢܗܘܐ ܒܟܝܐ ܘܚܘܪܩ ܫܢܐ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	025	045	MODIFY	ܗܝܕܝܢ ܢܥܢܐ ܘܢܐܡܪ ܠܗܘܢ ܐܡܝܢ ܐܡܪ ܐܢܐ ܠܟܘܢ ܕܟܡܐ ܕܠܐ ܥܒܕܬܘܢ ܠܚܕ ܡܢ ܗܠܝܢ ܙܥܘܪܐ ܐܦ ܠܐ ܠܝ ܥܒܕܬܘܢ	ܗܝܕܝܢ ܢܥܢܐ ܘܢܐܡܪ ܠܗܘܢ ܐܡܝܢ ܐܡܪ ܐܢܐ ܠܟܘܢ ܕܟܡܐ ܕܠܐ ܥܒܕܬܘܢ ܠܚܕ ܡܢ ܗܠܝܢ ܙܥܘܪܐ ܐܦ ܠܐ ܠܝ ܥܒܕܬܘܢ  46 ܘܢܐܙܠܘܢ ܗܠܝܢ ܠܬܫܢܝܩܐ ܕܠܥܠܡ ܘܙܕܝܩܐ ܠܚܝܐ ܕܠܥܠܡ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	025	046	ADD	ܘܢܐܙܠܘܢ ܗܠܝܢ ܠܬܫܢܝܩܐ ܕܠܥܠܡ ܘܙܕܝܩܐ ܠܚܝܐ ܕܠܥܠܡ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	026	074	MODIFY	ܗܝܕܝܢ ܫܪܝ ܠܡܚܪܡܘ ܘܠܡܐܡܐ ܕܠܐ ܝܕܥܢܐ ܠܗ ܠܓܒܪܐ ܘܒܗ ܒܫܥܬܐ ܩܪܐ ܬܪܢܓܠܐ	ܗܝܕܝܢ ܫܪܝ ܠܡܚܪܡܘ ܘܠܡܐܡܐ ܕܠܐ ܝܕܥܢܐ ܠܗ ܠܓܒܪܐ ܘܒܗ ܒܫܥܬܐ ܩܪܐ ܬܪܢܓܠܐ  75 ܘܐܬܕܟܪ ܟܐܦܐ ܡܠܬܐ ܕܝܫܘܥ ܕܐܡܪ ܠܗ ܕܩܕܡ ܕܢܩܪܐ ܬܪܢܓܠܐ ܬܠܬ ܙܒܢܝܢ ܬܟܦܘܪ ܒܝ ܘܢܦܩ ܠܒܪ ܒܟܐ ܡܪܝܪܐܝܬ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	026	075	ADD	ܘܐܬܕܟܪ ܟܐܦܐ ܡܠܬܐ ܕܝܫܘܥ ܕܐܡܪ ܠܗ ܕܩܕܡ ܕܢܩܪܐ ܬܪܢܓܠܐ ܬܠܬ ܙܒܢܝܢ ܬܟܦܘܪ ܒܝ ܘܢܦܩ ܠܒܪ ܒܟܐ ܡܪܝܪܐܝܬ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	027	065	MODIFY	ܐܡܪ ܠܗܘܢ ܦܝܠܛܘܤ ܐܝܬ ܠܟܘܢ ܩܤܛܘܢܪܐ ܙܠܘ ܐܙܕܗܪܘ ܐܝܟܢܐ ܕܝܕܥܝܢ ܐܢܬܘܢ	ܐܡܪ ܠܗܘܢ ܦܝܠܛܘܤ ܐܝܬ ܠܟܘܢ ܩܤܛܘܢܪܐ ܙܠܘ ܐܙܕܗܪܘ ܐܝܟܢܐ ܕܝܕܥܝܢ ܐܢܬܘܢ  66 ܗܢܘܢ ܕܝܢ ܐܙܠܘ ܐܙܕܗܪܘ ܒܩܒܪܐ ܘܚܬܡܘ ܟܐܦܐ ܗܝ ܥܡ ܩܤܛܘܢܪܐ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	040	MAT	027	066	ADD	ܗܢܘܢ ܕܝܢ ܐܙܠܘ ܐܙܕܗܪܘ ܒܩܒܪܐ ܘܚܬܡܘ ܟܐܦܐ ܗܝ ܥܡ ܩܤܛܘܢܪܐ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	001	044	MODIFY	ܘܐܡܪ ܠܗ ܚܙܝ ܠܡܐ ܠܐܢܫ ܐܡܪ ܐܢܬ ܐܠܐ ܙܠ ܚܘܐ ܢܦܫܟ ܠܟܗܢܐ ܘܩܪܒ ܩܘܪܒܢܐ ܚܠܦ ܬܕܟܝܬܟ ܐܝܟܢܐ ܕܦܩܕ ܡܘܫܐ ܠܤܗܕܘܬܗܘܢ	ܘܐܡܪ ܠܗ ܚܙܝ ܠܡܐ ܠܐܢܫ ܐܡܪ ܐܢܬ ܐܠܐ ܙܠ ܚܘܐ ܢܦܫܟ ܠܟܗܢܐ ܘܩܪܒ ܩܘܪܒܢܐ ܚܠܦ ܬܕܟܝܬܟ ܐܝܟܢܐ ܕܦܩܕ ܡܘܫܐ ܠܤܗܕܘܬܗܘܢ  45 ܗܘ ܕܝܢ ܟܕ ܢܦܩ ܫܪܝ ܗܘܐ ܡܟܪܙ ܤܓܝ ܘܐܛܒܗ ܠܡܠܬܐ ܐܝܟܢܐ ܕܠܐ ܢܫܟܚ ܗܘܐ ܝܫܘܥ ܓܠܝܐܝܬ ܕܢܥܘܠ ܠܡܕܝܢܬܐ ܐܠܐ ܠܒܪ ܗܘܐ ܒܐܬܪܐ ܚܘܪܒܐ ܘܐܬܝܢ ܗܘܘ ܠܘܬܗ ܡܢ ܟܠ ܕܘܟܐ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	001	045	ADD	ܗܘ ܕܝܢ ܟܕ ܢܦܩ ܫܪܝ ܗܘܐ ܡܟܪܙ ܤܓܝ ܘܐܛܒܗ ܠܡܠܬܐ ܐܝܟܢܐ ܕܠܐ ܢܫܟܚ ܗܘܐ ܝܫܘܥ ܓܠܝܐܝܬ ܕܢܥܘܠ ܠܡܕܝܢܬܐ ܐܠܐ ܠܒܪ ܗܘܐ ܒܐܬܪܐ ܚܘܪܒܐ ܘܐܬܝܢ ܗܘܘ ܠܘܬܗ ܡܢ ܟܠ ܕܘܟܐ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	002	027	MODIFY	ܘܐܡܪ ܠܗܘܢ ܕܫܒܬܐ ܡܛܠ ܒܪܢܫܐ ܐܬܒܪܝܬ ܘܠܐ ܗܘܐ ܒܪܢܫܐ ܡܛܠ ܫܒܬܐ	ܘܐܡܪ ܠܗܘܢ ܕܫܒܬܐ ܡܛܠ ܒܪܢܫܐ ܐܬܒܪܝܬ ܘܠܐ ܗܘܐ ܒܪܢܫܐ ܡܛܠ ܫܒܬܐ  28 ܡܪܗ ܗܘ ܗܟܝܠ ܘܐܦ ܕܫܒܬܐ ܒܪܗ ܕܐܢܫܐ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	002	028	ADD	ܡܪܗ ܗܘ ܗܟܝܠ ܘܐܦ ܕܫܒܬܐ ܒܪܗ ܕܐܢܫܐ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	004	040	MODIFY	ܘܐܡܪ ܠܗܘܢ ܠܡܢܐ ܕܚܘܠܬܢܝܢ ܐܢܬܘܢ ܗܟܢ ܘܠܡܢܐ ܠܝܬ ܒܟܘܢ ܗܝܡܢܘܬܐ	ܘܐܡܪ ܠܗܘܢ ܠܡܢܐ ܕܚܘܠܬܢܝܢ ܐܢܬܘܢ ܗܟܢ ܘܠܡܢܐ ܠܝܬ ܒܟܘܢ ܗܝܡܢܘܬܐ  41 ܘܕܚܠܘ ܕܚܠܬܐ ܪܒܬܐ ܘܐܡܪܝܢ ܗܘܘ ܚܕ ܠܚܕ ܡܢܘ ܟܝ ܗܢܐ ܕܪܘܚܐ ܘܝܡܐ ܡܫܬܡܥܝܢ ܠܗ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	004	041	ADD	ܘܕܚܠܘ ܕܚܠܬܐ ܪܒܬܐ ܘܐܡܪܝܢ ܗܘܘ ܚܕ ܠܚܕ ܡܢܘ ܟܝ ܗܢܐ ܕܪܘܚܐ ܘܝܡܐ ܡܫܬܡܥܝܢ ܠܗ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	005	042	MODIFY	ܘܒܪ ܫܥܬܗ ܩܡܬ ܛܠܝܬܐ ܘܡܗܠܟܐ ܗܘܬ ܐܝܬܝܗ ܗܘܬ ܓܝܪ ܒܪܬ ܫܢܝܢ ܬܪܬܥܤܪܐ ܘܡܬܕܡܪܝܢ ܗܘܘ ܕܘܡܪܐ ܪܒܐ	ܘܒܪ ܫܥܬܗ ܩܡܬ ܛܠܝܬܐ ܘܡܗܠܟܐ ܗܘܬ ܐܝܬܝܗ ܗܘܬ ܓܝܪ ܒܪܬ ܫܢܝܢ ܬܪܬܥܤܪܐ ܘܡܬܕܡܪܝܢ ܗܘܘ ܕܘܡܪܐ ܪܒܐ  43 ܘܦܩܕ ܐܢܘܢ ܤܓܝ ܕܠܐ ܐܢܫ ܢܕܥ ܗܕܐ ܘܐܡܪ ܕܢܬܠܘܢ ܠܗ ܠܡܠܥܤ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	005	043	ADD	ܘܦܩܕ ܐܢܘܢ ܤܓܝ ܕܠܐ ܐܢܫ ܢܕܥ ܗܕܐ ܘܐܡܪ ܕܢܬܠܘܢ ܠܗ ܠܡܠܥܤ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	006	001	MODIFY	ܘܢܦܩ ܡܢ ܬܡܢ ܘܐܬܐ ܠܡܕܝܢܬܗ ܘܕܒܝܩܝܢ ܗܘܘ ܠܗ ܬܠܡܝܕܘܗܝ	ܘܢܦܩ ܡܢ ܬܡܢ ܘܐܬܐ ܠܡܕܝܢܬܗ ܘܕܒܝܩܝܢ ܗܘܘ ܠܗ ܬܠܡܝܕܘܗܝ  2 ܘܟܕ ܗܘܬ ܫܒܬܐ ܫܪܝ ܠܡܠܦܘ ܒܟܢܘܫܬܐ ܘܤܓܝܐܐ ܕܫܡܥܘ ܐܬܕܡܪܘ ܘܐܡܪܝܢ ܗܘܘ ܐܝܡܟܐ ܠܗ ܗܠܝܢ ܠܗܢܐ ܘܐܝܕܐ ܗܝ ܚܟܡܬܐ ܕܐܬܝܗܒܬ ܠܗ ܕܚܝܠܐ ܕܐܝܟ ܗܠܝܢ ܒܐܝܕܘܗܝ ܢܗܘܘܢ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	006	002	ADD	ܘܟܕ ܗܘܬ ܫܒܬܐ ܫܪܝ ܠܡܠܦܘ ܒܟܢܘܫܬܐ ܘܤܓܝܐܐ ܕܫܡܥܘ ܐܬܕܡܪܘ ܘܐܡܪܝܢ ܗܘܘ ܐܝܡܟܐ ܠܗ ܗܠܝܢ ܠܗܢܐ ܘܐܝܕܐ ܗܝ ܚܟܡܬܐ ܕܐܬܝܗܒܬ ܠܗ ܕܚܝܠܐ ܕܐܝܟ ܗܠܝܢ ܒܐܝܕܘܗܝ ܢܗܘܘܢ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	006	009	MODIFY	ܐܠܐ ܢܤܐܢܘܢ ܛܠܪܐ ܘܠܐ ܢܠܒܫܘܢ ܬܪܬܝܢ ܟܘܬܝܢܝܢ	ܐܠܐ ܢܤܐܢܘܢ ܛܠܪܐ ܘܠܐ ܢܠܒܫܘܢ ܬܪܬܝܢ ܟܘܬܝܢܝܢ  10 ܘܐܡܪ ܠܗܘܢ ܕܠܐܝܢܐ ܒܝܬܐ ܕܥܐܠܝܢ ܐܢܬܘܢ ܬܡܢ ܗܘܘ ܥܕܡܐ ܕܢܦܩܝܢ ܐܢܬܘܢ ܡܢ ܬܡܢ  11 ܘܟܠ ܡܢ ܕܠܐ ܢܩܒܠܘܢܟܘܢ ܘܠܐ ܢܫܡܥܘܢܟܘܢ ܡܐ ܕܢܦܩܝܢ ܐܢܬܘܢ ܡܢ ܬܡܢ ܦܨܘ ܚܠܐ ܕܒܬܚܬܝܐ ܕܪܓܠܝܟܘܢ ܠܤܗܕܘܬܗܘܢ ܘܐܡܝܢ ܐܡܪ ܐܢܐ ܠܟܘܢ ܕܢܗܘܐ ܢܝܚ ܠܤܕܘܡ ܘܠܥܡܘܪܐ ܒܝܘܡܐ ܕܕܝܢܐ ܐܘ ܠܡܕܝܢܬܐ ܗܝ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	006	010	ADD	ܘܐܡܪ ܠܗܘܢ ܕܠܐܝܢܐ ܒܝܬܐ ܕܥܐܠܝܢ ܐܢܬܘܢ ܬܡܢ ܗܘܘ ܥܕܡܐ ܕܢܦܩܝܢ ܐܢܬܘܢ ܡܢ ܬܡܢ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	006	011	ADD	ܘܟܠ ܡܢ ܕܠܐ ܢܩܒܠܘܢܟܘܢ ܘܠܐ ܢܫܡܥܘܢܟܘܢ ܡܐ ܕܢܦܩܝܢ ܐܢܬܘܢ ܡܢ ܬܡܢ ܦܨܘ ܚܠܐ ܕܒܬܚܬܝܐ ܕܪܓܠܝܟܘܢ ܠܤܗܕܘܬܗܘܢ ܘܐܡܝܢ ܐܡܪ ܐܢܐ ܠܟܘܢ ܕܢܗܘܐ ܢܝܚ ܠܤܕܘܡ ܘܠܥܡܘܪܐ ܒܝܘܡܐ ܕܕܝܢܐ ܐܘ ܠܡܕܝܢܬܐ ܗܝ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	007	036	MODIFY	ܘܙܗܪ ܐܢܘܢ ܕܠܐܢܫ ܠܐ ܢܐܡܪܘܢ ܘܟܡܐ ܕܗܘ ܡܙܗܪ ܗܘܐ ܠܗܘܢ ܗܢܘܢ ܝܬܝܪ ܡܟܪܙܝܢ ܗܘܘ	ܘܙܗܪ ܐܢܘܢ ܕܠܐܢܫ ܠܐ ܢܐܡܪܘܢ ܘܟܡܐ ܕܗܘ ܡܙܗܪ ܗܘܐ ܠܗܘܢ ܗܢܘܢ ܝܬܝܪ ܡܟܪܙܝܢ ܗܘܘ  37 ܘܝܬܝܪܐܝܬ ܡܬܕܡܪܝܢ ܗܘܘ ܘܐܡܪܝܢ ܕܟܠ ܡܕܡ ܫܦܝܪ ܥܒܕ ܠܚܪܫܐ ܥܒܕ ܕܢܫܡܥܘܢ ܘܕܠܐ ܡܡܠܠܝܢ ܕܢܡܠܠܘܢ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	007	037	ADD	ܘܝܬܝܪܐܝܬ ܡܬܕܡܪܝܢ ܗܘܘ ܘܐܡܪܝܢ ܕܟܠ ܡܕܡ ܫܦܝܪ ܥܒܕ ܠܚܪܫܐ ܥܒܕ ܕܢܫܡܥܘܢ ܘܕܠܐ ܡܡܠܠܝܢ ܕܢܡܠܠܘܢ	
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	008	037	MODIFY	ܐܘ ܡܢܐ ܢܬܠ ܒܪܢܫܐ ܬܚܠܘܦܐ ܕܢܦܫܗ	ܐܘ ܡܢܐ ܢܬܠ ܒܪܢܫܐ ܬܚܠܘܦܐ ܕܢܦܫܗ  38 ܟܠ ܓܝܪ ܕܢܒܗܬ ܒܝ ܘܒܡܠܝ ܒܫܪܒܬܐ ܗܕܐ ܚܛܝܬܐ ܘܓܝܪܬܐ ܘܐܦ ܒܪܗ ܕܐܢܫܐ ܢܒܗܬ ܒܗ ܡܐ ܕܐܬܐ ܒܫܘܒܚܐ ܕܐܒܘܗܝ ܥܡ ܡܠܐܟܘܗܝ ܩܕܝܫܐ
Holy-Bible---Aramaic---Aramaic-NT-Peshitta	041	MAR	008	038	ADD	ܟܠ ܓܝܪ ܕܢܒܗܬ ܒܝ ܘܒܡܠܝ ܒܫܪܒܬܐ ܗܕܐ ܚܛܝܬܐ ܘܓܝܪܬܐ ܘܐܦ ܒܪܗ ܕܐܢܫܐ ܢܒܗܬ ܒܗ ܡܐ ܕܐܬܐ ܒܫܘܒܚܐ ܕܐܒܘܗܝ ܥܡ ܡܠܐܟܘܗܝ ܩܕܝܫܐ	
